Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [91] capture_frame(cv::VideoCapture&) [134] std::_Tuple_impl<0ul, main::{lambda()#1}>::_Tuple_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [145] std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::_Invoker<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&)
  [13] set_pixel_color(sf::RenderWindow&, int, int, int) [110] std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [29] std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::operator()()
   [9] malloc_and_format()   [135] std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >&) [2] void std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_M_invoke<0ul>(std::_Index_tuple<0ul>)
  [27] calculateConfidence(std::mutex&) [136] std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex> >::_Tuple_impl<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [146] std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_Invoker<main::{lambda()#1}>(main::{lambda()#1}&&)
   [8] calculateRedCentroid(int, int, n*, bool*) [84] void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [3] std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::operator()()
 [119] keep_the_camera_open() [55] void std::_Destroy_aux<true>::__destroy<sf::Vertex*>(sf::Vertex*, sf::Vertex*) [147] std::thread::thread<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&)
  [92] add(n*, int, int, double) [42] std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_Vector_impl::~_Vector_impl() [148] std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&)
 [120] __static_initialization_and_destruction_0() [46] std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_M_deallocate(sf::Vertex*, unsigned long) [115] std::thread::~thread()
  [93] show(n*)               [54] std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::_M_get_Tp_allocator() [58] std::vector<sf::Vertex, std::allocator<sf::Vertex> >::~vector()
 [121] test()                 [47] std::_Vector_base<sf::Vertex, std::allocator<sf::Vertex> >::~_Vector_base() [64] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  [10] SFML_out(sf::RenderWindow&, sf::Font&) [66] std::__new_allocator<sf::Vertex>::deallocate(sf::Vertex*, unsigned long) [62] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
  [41] __gthread_active_p()   [57] std::__new_allocator<sf::Vertex>::~__new_allocator() [48] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_destroy(unsigned long)
  [65] __gthread_mutex_lock(pthread_mutex_t*) [67] std::__new_allocator<char>::~__new_allocator() [53] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_dispose()
  [24] __gthread_mutex_unlock(pthread_mutex_t*) [52] std::__new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long) [22] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_Alloc_hider::~_Alloc_hider()
  [15] cv::Vec<unsigned char, 3>& cv::Mat::at<cv::Vec<unsigned char, 3> >(int, int) [60] std::__new_allocator<unsigned int>::~__new_allocator() [45] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_get_allocator()
  [11] cv::Vec<unsigned char, 3>::Vec(cv::Vec<unsigned char, 3> const&) [111] std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [21] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::~basic_string()
  [14] cv::Vec<unsigned char, 3>::operator[](int) [99] std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [25] std::__cxx11::to_string(double)
  [12] cv::Matx<unsigned char, 3, 1>::Matx(unsigned char const*) [112] std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [43] unsigned int const* std::__addressof<unsigned int const>(unsigned int const&)
  [59] sf::VertexArray::~VertexArray() [137] std::reference_wrapper<std::mutex>::_S_fun(std::mutex&) [149] std::mutex* std::__addressof<std::mutex>(std::mutex&)
 [122] sf::ContextSettings::ContextSettings(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, bool) [138] std::reference_wrapper<std::mutex>::reference_wrapper<std::mutex&, void, std::mutex*>(std::mutex&) [150] void (*&std::__get_helper<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&))(std::mutex&)
  [26] sf::Text::~Text()      [50] std::__ptr_traits_ptr_to<unsigned int const*, unsigned int const, false>::pointer_to(unsigned int const&) [101] std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&)
  [20] sf::String::~String()  [61] std::mutex::lock()    [151] main::{lambda()#1}& std::__get_helper<0ul, main::{lambda()#1}>(std::_Tuple_impl<0ul, main::{lambda()#1}>&)
  [16] sf::Vector2<float>::Vector2(float, float) [23] std::mutex::unlock() [152] std::reference_wrapper<std::mutex>& std::__get_helper<1ul, std::reference_wrapper<std::mutex>>(std::_Tuple_impl<1ul, std::reference_wrapper<std::mutex>>&)
  [40] sf::Drawable::~Drawable() [139] std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::tuple<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, true>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [30] void std::__invoke_impl<void, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::__invoke_other, void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&)
  [69] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [113] std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [4] void std::__invoke_impl<void, main::{lambda()#1}>(std::__invoke_other, main::{lambda()#1}&&)
 [123] std::reference_wrapper<std::mutex>::get() const [140] std::tuple<main::{lambda()#1}>::tuple<main::{lambda()#1}, true, true>(main::{lambda()#1}&&) [153] std::tuple_element<0ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&)
 [124] std::reference_wrapper<std::mutex>::operator std::mutex&() const [74] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [102] std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&)
  [89] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [78] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [154] std::tuple_element<0ul, std::tuple<main::{lambda()#1}> >::type&& std::get<0ul, main::{lambda()#1}>(std::tuple<main::{lambda()#1}>&&)
  [70] std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [79] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [155] std::tuple_element<1ul, std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > >::type&& std::get<1ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&&)
  [73] std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [80] std::chrono::duration_values<long>::zero() [71] __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
 [104] std::thread::joinable() const [81] std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [156] std::reference_wrapper<std::mutex> std::ref<std::mutex>(std::mutex&)
  [51] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_is_local() const [82] std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [116] std::remove_reference<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&>::type&& std::move<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&>(std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&)
  [49] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_local_data() const [86] std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [157] std::remove_reference<std::tuple<main::{lambda()#1}>&>::type&& std::move<std::tuple<main::{lambda()#1}>&>(std::tuple<main::{lambda()#1}>&)
  [39] std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_data() const [83] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [103] void (*&&std::forward<void (*)(std::mutex&)>(std::remove_reference<void (*)(std::mutex&)>::type&))(std::mutex&)
 [125] std::_Head_base<0ul, void (*)(std::mutex&), false>::_M_head(std::_Head_base<0ul, void (*)(std::mutex&), false>&) [85] std::chrono::duration<long, std::ratio<1l, 1000l> >::zero() [96] void (&std::forward<void (&)(std::mutex&)>(std::remove_reference<void (&)(std::mutex&)>::type&))(std::mutex&)
 [126] std::_Head_base<0ul, void (*)(std::mutex&), false>::_Head_base(void (* const&)(std::mutex&)) [75] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1l>, void>(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [158] std::mutex& std::forward<std::mutex&>(std::remove_reference<std::mutex&>::type&)
  [97] std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [72] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [94] std::reference_wrapper<std::mutex>&& std::forward<std::reference_wrapper<std::mutex> >(std::remove_reference<std::reference_wrapper<std::mutex> >::type&)
 [105] std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [76] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<int, void>(int const&) [95] main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&)
 [127] std::_Head_base<0ul, main::{lambda()#1}, false>::_M_head(std::_Head_base<0ul, main::{lambda()#1}, false>&) [19] std::chrono::duration<long, std::ratio<1l, 1l> >::duration<int, void>(int const&) [56] void std::_Destroy<sf::Vertex*>(sf::Vertex*, sf::Vertex*)
 [128] std::_Head_base<0ul, main::{lambda()#1}, false>::_Head_base<main::{lambda()#1}>(main::{lambda()#1}&&) [87] std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&) [31] std::__invoke_result<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::type std::__invoke<void (*)(std::mutex&), std::reference_wrapper<std::mutex> >(void (*&&)(std::mutex&), std::reference_wrapper<std::mutex>&&)
 [106] std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [90] bool std::chrono::operator<=<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [5] std::__invoke_result<main::{lambda()#1}>::type std::__invoke<main::{lambda()#1}>(main::{lambda()#1}&&)
 [129] std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_M_head(std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>&) [88] bool std::chrono::operator< <long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [44] unsigned int const* std::addressof<unsigned int const>(unsigned int const&)
 [130] std::_Head_base<1ul, std::reference_wrapper<std::mutex>, false>::_Head_base<std::reference_wrapper<std::mutex> >(std::reference_wrapper<std::mutex>&&) [77] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&) [117] std::operator==(std::thread::id, std::thread::id)
 [107] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [141] std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::_State_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex> >(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [6] main::{lambda()#1}::operator()() const
 [108] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [142] std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::mutex&), std::reference_wrapper<std::mutex> > > >::~_State_impl() [68] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [131] std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_M_head(std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >&) [143] std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::_State_impl<main::{lambda()#1}>(main::{lambda()#1}&&) [63] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)::_Guard::~_Guard()
 [132] std::_Tuple_impl<0ul, void (*)(std::mutex&), std::reference_wrapper<std::mutex> >::_Tuple_impl<void (&)(std::mutex&), std::reference_wrapper<std::mutex>, void>(void (&)(std::mutex&), std::reference_wrapper<std::mutex>&&) [144] std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::~_State_impl() [17] _init
  [98] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [100] std::thread::id::id() [1] main
